original_image_link,viewer_link,mets_link,bibliographical_description,author,title,publishing_place,publisher,publication_year
http://diglib.hab.de/drucke/na-2f-3-1/00007.jpg,https://diglib.hab.de/drucke/na-2f-3-1/start.htm?image=00007,https://diglib.hab.de/drucke/na-2f-3-1/mets.xml,,,,,,
http://diglib.hab.de/drucke/na-2f-3-1/00335.jpg,https://diglib.hab.de/drucke/na-2f-3-1/start.htm?image=00335,https://diglib.hab.de/drucke/na-2f-3-1/mets.xml,,,,,,
http://diglib.hab.de/drucke/na-2f-3-1/00339.jpg,https://diglib.hab.de/drucke/na-2f-3-1/start.htm?image=00339,https://diglib.hab.de/drucke/na-2f-3-1/mets.xml,,,,,,
http://diglib.hab.de/drucke/na-2f-3-1/00417.jpg,https://diglib.hab.de/drucke/na-2f-3-1/start.htm?image=00417,https://diglib.hab.de/drucke/na-2f-3-1/mets.xml,,,,,,
http://diglib.hab.de/drucke/na-2f-3-2/00199.jpg,https://diglib.hab.de/drucke/na-2f-3-2/start.htm?image=00199,https://diglib.hab.de/drucke/na-2f-3-2/mets.xml,,,,,,
http://diglib.hab.de/drucke/na-2f-3-2/00454.jpg,https://diglib.hab.de/drucke/na-2f-3-2/start.htm?image=00454,https://diglib.hab.de/drucke/na-2f-3-2/mets.xml,,,,,,
http://diglib.hab.de/drucke/na-2f-3-2/00457.jpg,https://diglib.hab.de/drucke/na-2f-3-2/start.htm?image=00457,https://diglib.hab.de/drucke/na-2f-3-2/mets.xml,,,,,,
http://diglib.hab.de/drucke/na-2f-3-2/00458.jpg,https://diglib.hab.de/drucke/na-2f-3-2/start.htm?image=00458,https://diglib.hab.de/drucke/na-2f-3-2/mets.xml,,,,,,
http://diglib.hab.de/drucke/na-2f-3-2/00462.jpg,https://diglib.hab.de/drucke/na-2f-3-2/start.htm?image=00462,https://diglib.hab.de/drucke/na-2f-3-2/mets.xml,,,,,,
http://diglib.hab.de/drucke/na-2f-3-2/00525.jpg,https://diglib.hab.de/drucke/na-2f-3-2/start.htm?image=00525,https://diglib.hab.de/drucke/na-2f-3-2/mets.xml,,,,,,
http://diglib.hab.de/drucke/na-2f-4/00062.jpg,https://diglib.hab.de/drucke/na-2f-4/start.htm?image=00062,https://diglib.hab.de/drucke/na-2f-4/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-14-1s/00066.jpg,https://diglib.hab.de/drucke/nd-14-1s/start.htm?image=00066,https://diglib.hab.de/drucke/nd-14-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-283-2s/00162.jpg,https://diglib.hab.de/drucke/nd-283-2s/start.htm?image=00162,https://diglib.hab.de/drucke/nd-283-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-283-2s/00176.jpg,https://diglib.hab.de/drucke/nd-283-2s/start.htm?image=00176,https://diglib.hab.de/drucke/nd-283-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-1b/00111.jpg,https://diglib.hab.de/drucke/nd-2f-1-1b/start.htm?image=00111,https://diglib.hab.de/drucke/nd-2f-1-1b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-1b/00565.jpg,https://diglib.hab.de/drucke/nd-2f-1-1b/start.htm?image=00565,https://diglib.hab.de/drucke/nd-2f-1-1b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-1b/00965.jpg,https://diglib.hab.de/drucke/nd-2f-1-1b/start.htm?image=00965,https://diglib.hab.de/drucke/nd-2f-1-1b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-1b/00971.jpg,https://diglib.hab.de/drucke/nd-2f-1-1b/start.htm?image=00971,https://diglib.hab.de/drucke/nd-2f-1-1b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-1b/00973.jpg,https://diglib.hab.de/drucke/nd-2f-1-1b/start.htm?image=00973,https://diglib.hab.de/drucke/nd-2f-1-1b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-1b/00975.jpg,https://diglib.hab.de/drucke/nd-2f-1-1b/start.htm?image=00975,https://diglib.hab.de/drucke/nd-2f-1-1b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-1b/00977.jpg,https://diglib.hab.de/drucke/nd-2f-1-1b/start.htm?image=00977,https://diglib.hab.de/drucke/nd-2f-1-1b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-1b/00979.jpg,https://diglib.hab.de/drucke/nd-2f-1-1b/start.htm?image=00979,https://diglib.hab.de/drucke/nd-2f-1-1b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-1b/00981.jpg,https://diglib.hab.de/drucke/nd-2f-1-1b/start.htm?image=00981,https://diglib.hab.de/drucke/nd-2f-1-1b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-1b/00983.jpg,https://diglib.hab.de/drucke/nd-2f-1-1b/start.htm?image=00983,https://diglib.hab.de/drucke/nd-2f-1-1b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-1b/00985.jpg,https://diglib.hab.de/drucke/nd-2f-1-1b/start.htm?image=00985,https://diglib.hab.de/drucke/nd-2f-1-1b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-1b/00987.jpg,https://diglib.hab.de/drucke/nd-2f-1-1b/start.htm?image=00987,https://diglib.hab.de/drucke/nd-2f-1-1b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-1b/00989.jpg,https://diglib.hab.de/drucke/nd-2f-1-1b/start.htm?image=00989,https://diglib.hab.de/drucke/nd-2f-1-1b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-2b/00094.jpg,https://diglib.hab.de/drucke/nd-2f-1-2b/start.htm?image=00094,https://diglib.hab.de/drucke/nd-2f-1-2b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-2f-1-2b/00622.jpg,https://diglib.hab.de/drucke/nd-2f-1-2b/start.htm?image=00622,https://diglib.hab.de/drucke/nd-2f-1-2b/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-351/00006.jpg,https://diglib.hab.de/drucke/nd-351/start.htm?image=00006,https://diglib.hab.de/drucke/nd-351/mets.xml,,,,,,
http://diglib.hab.de/drucke/nd-4f-18/00344.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00344,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00345.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00345,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00347.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00347,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00348.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00348,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00349.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00349,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00352.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00352,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00353.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00353,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00354.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00354,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00355.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00355,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00356.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00356,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00357.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00357,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00358.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00358,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00359.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00359,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00360.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00360,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00361.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00361,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00362.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00362,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00363.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00363,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00364.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00364,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00365.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00365,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00366.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00366,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00367.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00367,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00368.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00368,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00369.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00369,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00370.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00370,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00371.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00371,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00373.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00373,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00374.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00374,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00375.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00375,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00376.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00376,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00377.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00377,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00378.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00378,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00380.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00380,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00381.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00381,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00382.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00382,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00383.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00383,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00384.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00384,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00385.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00385,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00386.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00386,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00387.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00387,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00388.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00388,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00389.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00389,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00390.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00390,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00392.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00392,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00393.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00393,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00394.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00394,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00395.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00395,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00396.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00396,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00397.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00397,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00398.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00398,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00400.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00400,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00401.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00401,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00403.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00403,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00404.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00404,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00405.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00405,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00406.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00406,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
http://diglib.hab.de/drucke/nd-4f-18/00407.jpg,https://diglib.hab.de/drucke/nd-4f-18/start.htm?image=00407,https://diglib.hab.de/drucke/nd-4f-18/mets.xml,"Libavius, Andreas: Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta","Libavius, Andreas","Alchymia AndreÃ¦ Libavii, Recognita, Emendata, Et aucta",,Alchymia,
